platform,profile_id,cycle,timestamp,longitude,latitude,pressure_dbar,pressure_qc,temperature_c,temperature_qc,salinity_psu,salinity_qc,chla_mg_m3,chla_qc,nitrate_umol_kg,nitrate_qc,ph_in_situ_total,ph_qc,doxy_umol_kg,doxy_qc,bbp700_m1,bbp700_qc
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,300.330017,1,16.702,1,34.660999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,301.080017,1,,,,,0.003013,1,6.123832,1,8.012062,1,202.289017,1,0.000331,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,302.230011,1,16.665001,1,34.659,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,304.230011,1,16.649,1,34.658001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,306.330017,1,16.621,1,34.657001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,308.230011,1,16.607,1,34.655998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,310.230011,1,16.586,1,34.654999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,311.870026,1,,,,,0,1,6.380527,1,8.006605,1,201.677582,1,0.000308,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,312.230011,1,16.570999,1,34.653999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,314.230011,1,16.556999,1,34.653,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,316.230011,1,16.546,1,34.652,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,318.230011,1,16.530001,1,34.652,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,320.230011,1,16.51,1,34.650002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,322.01001,1,,,,,0.003013,1,6.516692,1,8.004164,1,201.033112,1,0.00032,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,322.230011,1,16.486,1,34.650002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,324.230011,1,16.458,1,34.647999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,326.230011,1,16.440001,1,34.646999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,328.230011,1,16.431,1,34.646,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,330.230011,1,16.424999,1,34.646,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,331.370026,1,,,,,0.003013,1,6.598156,1,8.000996,1,200.784805,1,0.000331,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,332.230011,1,16.417999,1,34.645,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,334.230011,1,16.414,1,34.645,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,336.230011,1,16.41,1,34.644001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,338.230011,1,16.399,1,34.644001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,340.230011,1,16.357,1,34.643002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,340.589996,1,,,,,0,1,6.970568,1,7.999855,1,199.927765,1,0.000343,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,342.230011,1,16.334999,1,34.640999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,344.230011,1,16.326,1,34.639999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,346.330017,1,16.304001,1,34.639,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,348.230011,1,16.281,1,34.638,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,350.130005,1,16.261,1,34.636002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,351.52002,1,,,,,0,1,7.031992,1,7.995983,1,198.644424,1,0.000319,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,352.130005,1,16.250999,1,34.636002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,354.130005,1,16.224001,1,34.633999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,356.230011,1,16.205,1,34.632999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,358.330017,1,16.201,1,34.632,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,360.230011,1,16.191,1,34.631001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,360.730011,1,,,,,0,1,7.492786,1,7.991289,1,197.809525,1,0.000307,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,362.230011,1,16.150999,1,34.631001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,364.230011,1,16.108999,1,34.626999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,366.230011,1,16.093,1,34.626999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,368.230011,1,16.077,1,34.625,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,370.230011,1,16.059999,1,34.624001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,372.230011,1,16.045,1,34.622002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,374.230011,1,16.037001,1,34.620998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,376.230011,1,16.021999,1,34.619999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,378.230011,1,15.979,1,34.618,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,380.230011,1,15.963,1,34.616001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,381.320007,1,,,,,0,1,7.79371,1,7.983713,1,190.577988,1,0.000307,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,382.230011,1,15.928,1,34.613998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,384.230011,1,15.89,1,34.610001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,386.230011,1,15.847,1,34.608002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,388.230011,1,15.819,1,34.605999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,390.230011,1,15.8,1,34.604,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,392.230011,1,15.753,1,34.602001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,394.330017,1,15.718,1,34.598999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,396.230011,1,15.674,1,34.597,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,398.230011,1,15.625,1,34.592999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,400.230011,1,15.582,1,34.59,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,401.529999,1,,,,,0.003013,1,9.01801,1,7.966032,1,186.977722,1,0.000319,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,402.230011,1,15.501,1,34.585999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,404.230011,1,15.457,1,34.582001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,406.230011,1,15.411,1,34.578999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,408.230011,1,15.368,1,34.576,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,410.230011,1,15.265,1,34.571999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,412.230011,1,15.234,1,34.568001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,414.230011,1,15.223,1,34.567001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,416.230011,1,15.196,1,34.566002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,418.230011,1,15.133,1,34.562,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,420.230011,1,15.104,1,34.558998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,422.230011,1,15.047,1,34.556,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,424.230011,1,15.023,1,34.554001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,426.230011,1,15.005,1,34.553001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,428.230011,1,14.992,1,34.550999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,430.230011,1,14.948,1,34.549,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,432.230011,1,14.901,1,34.546001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,434.230011,1,14.883,1,34.543999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,436.230011,1,14.857,1,34.542999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,438.230011,1,14.789,1,34.537998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,440.230011,1,14.742,1,34.535999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,442.130005,1,14.707,1,34.532001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,444.230011,1,14.693,1,34.530998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,446.230011,1,14.657,1,34.528999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,448.230011,1,14.607,1,34.526001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,450.230011,1,14.577,1,34.522999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,451.490021,1,,,,,0.003013,1,11.52482,1,7.93952,1,178.960144,1,0.000354,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,452.330017,1,14.534,1,34.521,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,454.230011,1,14.491,1,34.516998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,456.230011,1,14.46,1,34.514999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,458.230011,1,14.402,1,34.511002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,460.230011,1,14.303,1,34.507,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,462.230011,1,14.27,1,34.501999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,464.230011,1,14.213,1,34.499001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,466.230011,1,14.17,1,34.494999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,468.230011,1,14.11,1,34.492001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,470.230011,1,14.067,1,34.490002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,472.230011,1,14.031,1,34.487,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,474.230011,1,13.974,1,34.483002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,476.230011,1,13.908,1,34.479,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,478.230011,1,13.873,1,34.474998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,480.230011,1,13.847,1,34.473,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,482.330017,1,13.793,1,34.470001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,484.330017,1,13.724,1,34.465,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,486.230011,1,13.653,1,34.459999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,488.230011,1,13.59,1,34.456001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,490.230011,1,13.52,1,34.450001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,492.230011,1,13.494,1,34.448002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,494.230011,1,13.425,1,34.444,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,496.230011,1,13.368,1,34.439999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,498.230011,1,13.298,1,34.436001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,500.230011,1,13.266,1,34.432999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,501.279999,1,,,,,0.003013,1,14.323755,1,7.910921,1,174.138748,1,0.000329,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,502.230011,1,13.189,1,34.429001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,504.230011,1,13.158,1,34.424,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,506.230011,1,13.131,1,34.421001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,508.230011,1,12.994,1,34.415001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,510.230011,1,12.907,1,34.409,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,512.22998,1,12.849,1,34.403999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,514.22998,1,12.788,1,34.400002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,516.22998,1,12.708,1,34.391998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,518.22998,1,12.608,1,34.386002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,520.22998,1,12.535,1,34.379002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,522.22998,1,12.476,1,34.375,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,524.22998,1,12.42,1,34.372002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,526.22998,1,12.364,1,34.368,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,528.22998,1,12.329,1,34.365002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,530.22998,1,12.289,1,34.365002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,532.22998,1,12.245,1,34.362,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,534.22998,1,12.15,1,34.355999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,536.22998,1,12.112,1,34.352001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,538.22998,1,12.056,1,34.348,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,540.22998,1,12,1,34.344002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,542.22998,1,11.949,1,34.341,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,544.22998,1,11.923,1,34.338001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,546.22998,1,11.901,1,34.335999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,548.22998,1,11.882,1,34.334,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,550.22998,1,11.793,1,34.330002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,551.199951,1,,,,,0.003013,1,16.578114,1,7.887554,1,171.296799,1,0.000328,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,552.22998,1,11.739,1,34.325001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,554.22998,1,11.703,1,34.323002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,556.22998,1,11.682,1,34.32,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,558.22998,1,11.586,1,34.317001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,560.22998,1,11.525,1,34.313,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,562.22998,1,11.486,1,34.311001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,564.22998,1,11.444,1,34.308998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,566.22998,1,11.418,1,34.306999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,568.22998,1,11.382,1,34.305,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,570.22998,1,11.352,1,34.301998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,572.22998,1,11.27,1,34.299,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,574.22998,1,11.21,1,34.292999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,576.22998,1,11.2,1,34.291,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,578.22998,1,11.17,1,34.289001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,580.22998,1,11.124,1,34.286999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,582.22998,1,11.06,1,34.283001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,584.22998,1,10.942,1,34.273998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,586.22998,1,10.899,1,34.27,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,588.22998,1,10.791,1,34.265999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,590.22998,1,10.736,1,34.262001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,592.22998,1,10.666,1,34.257,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,594.22998,1,10.617,1,34.251999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,596.22998,1,10.554,1,34.245998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,598.22998,1,10.446,1,34.240002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,600.22998,1,10.413,1,34.236,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,601.199951,1,,,,,0.006026,1,19.360456,1,7.856744,1,166.682663,1,0.000314,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,602.22998,1,10.329,1,34.230999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,604.22998,1,10.271,1,34.227001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,606.22998,1,10.229,1,34.223,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,608.22998,1,10.1,1,34.216,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,610.22998,1,10.013,1,34.207001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,612.22998,1,9.937,1,34.202,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,614.22998,1,9.844,1,34.200001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,616.22998,1,9.785,1,34.195,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,618.22998,1,9.743,1,34.191002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,620.22998,1,9.685,1,34.185001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,622.22998,1,9.626,1,34.18,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,624.22998,1,9.559,1,34.174,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,626.22998,1,9.465,1,34.161999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,628.22998,1,9.425,1,34.160999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,630.22998,1,9.409,1,34.162998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,632.22998,1,9.383,1,34.165001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,634.22998,1,9.362,1,34.174,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,636.22998,1,9.307,1,34.171001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,638.22998,1,9.227,1,34.160999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,640.22998,1,9.144,1,34.147999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,642.22998,1,9.093,1,34.145,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,644.22998,1,9.064,1,34.143002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,646.22998,1,9.038,1,34.141998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,648.22998,1,9.013,1,34.144001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,650.130005,1,9,1,34.141998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,651.380005,1,,,,,0.006026,1,22.457329,1,7.823584,1,161.454544,1,0.000313,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,652.22998,1,8.937,1,34.137001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,654.22998,1,8.868,1,34.133999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,656.22998,1,8.827,1,34.133999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,658.329956,1,8.764,1,34.132,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,660.329956,1,8.68,1,34.125,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,662.22998,1,8.645,1,34.120998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,664.22998,1,8.623,1,34.118999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,666.22998,1,8.586,1,34.118999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,668.22998,1,8.567,1,34.117001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,670.22998,1,8.545,1,34.115002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,672.22998,1,8.45,1,34.110001,1,,,,,,,,,,
